timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624282383928,422,CalonPeserta,200,OK,Thread Group 1-53,text,true,,75082,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,350,0,71
1624282384769,146,Login,200,OK,Thread Group 1-54,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,146,0,57
1624282384917,501,CalonPeserta,200,OK,Thread Group 1-54,text,true,,75090,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,415,0,77
1624282385768,137,Login,200,OK,Thread Group 1-55,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,137,0,51
1624282385907,455,CalonPeserta,200,OK,Thread Group 1-55,text,true,,75082,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,359,0,68
1624282386767,163,Login,200,OK,Thread Group 1-56,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,163,0,75
1624282386932,412,CalonPeserta,200,OK,Thread Group 1-56,text,true,,75082,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,324,0,86
1624282387769,141,Login,200,OK,Thread Group 1-57,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,135,0,49
1624282387911,425,CalonPeserta,200,OK,Thread Group 1-57,text,true,,75082,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,341,0,91
1624282388766,140,Login,200,OK,Thread Group 1-58,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,138,0,53
1624282388908,455,CalonPeserta,200,OK,Thread Group 1-58,text,true,,75082,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,351,0,84
1624282389766,134,Login,200,OK,Thread Group 1-59,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,134,0,50
1624282389903,412,CalonPeserta,200,OK,Thread Group 1-59,text,true,,75082,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,348,0,105
1624282390764,136,Login,200,OK,Thread Group 1-60,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,136,0,50
1624282390903,437,CalonPeserta,200,OK,Thread Group 1-60,text,true,,75082,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,352,0,88
1624282391764,139,Login,200,OK,Thread Group 1-61,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,137,0,54
